,User,Date Created,Number of Likes,Source of Tweet,Tweet
9004,ZaxNewsStand,2023-01-31 21:44:13+00:00,0,IFTTT,"10 BoJack Horseman episodes that prove it's a perfect tragicomedy To mark the three years since the finale of the Netflix animated series, here are 10 installments that perfectly capture this deeply human show"
9005,julianan1006,2023-01-31 21:44:12+00:00,0,Twitter Web App,"@sarajoronne winter tbh
NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun"
9006,tessv99,2023-01-31 21:44:10+00:00,1,Twitter for Android,"What he said 
#SaveWarriorNun 
NETFLIX REVERSE YOUR DECISION"
9007,KathleenKJ1,2023-01-31 21:44:09+00:00,0,Twitter for Android,"#SaveWarriorNun
#WarriorNun
Bring it back @netflix"
9008,warriornunalt,2023-01-31 21:44:06+00:00,0,Twitter for Android,"@WarriorNunBr_ Alphabet Challenge: YYYYYY
#SaveWarriorNun 
NETFLIX REVERSE YOUR DECISION"
9009,QMjbl,2023-01-31 21:44:05+00:00,0,Twitter for Android,"@AgnesSzalkowska @SimonDavisBarry @WilliamMiller @DavidBHayter @TonteriYoung @albabaptista_ We are on fire!
NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun"
9010,ee_meek,2023-01-31 21:44:05+00:00,1,Twitter Web App,"@LaraRyan21 truly just so well done

#WarriorNun #SaveWarriorNun
NETFLIX REVERSE YOUR DECISION"
9011,mayfieldsilva,2023-01-31 21:44:04+00:00,0,Twitter for Android,"they're never yours 
[loving you is a losing game]
they never last

PAGAME EL PSICOLOGO AHORA MISMO

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
9012,sisterkycya,2023-01-31 21:44:04+00:00,1,Twitter for Android,"@Jane_Rod96 Que saudade Francisca ❤️
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun"
9013,gay_everywhere,2023-01-31 21:44:03+00:00,0,Twitter for Android,"if you're interested in dumb men then yeah sure
#SaveWarriorNun #WarriorNun 
NETFLIX REVERSE YOUR DECISION https://t.co/DTYXDuBHGq"
9014,Inspecrg,2023-01-31 21:44:02+00:00,0,Twitter for iPhone,"The gays know! 

NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun"
9015,KnightsCici,2023-01-31 21:44:00+00:00,17,Twitter Web App,"#SellSnyderVerseToNetflix
#SellZSJLtoNetflix @netflix https://t.co/IzYLi7WZcR"
9016,bea_the_badass,2023-01-31 21:44:00+00:00,1,Twitter for iPhone,@JafJessica Ouch whyyy #SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION
9017,thehardestb_tch,2023-01-31 21:43:58+00:00,0,Twitter for Android,@onlyfansbarbosa eu odeio a netflix
9018,heartshinies,2023-01-31 21:43:56+00:00,1,Twitter for Android,"@QuinnNoelle94 As someone who was voted Homecoming Queen (we didn't have prom royalty) I can say valedictorian is way more badass!  So yeah valedictorian is my vote :)

NETFLIX REVERSE YOUR DECISION
#WarriorNun 
#SaveWarriorNun"
9019,surp_commu,2023-01-31 21:43:54+00:00,15,Twitter for iPhone,"ついに今年観られるんですね(⁰▿⁰) 
#実写版
#ONEPIECE
#Netflix
#脳内でイメージ湧かないけど楽しみ
#ONEPIECEという作品への信頼
https://t.co/1HQtXYBEV7"
9020,runmeoverKty,2023-01-31 21:43:53+00:00,0,Twitter for iPhone,"NETFLIX REVERSE YOUR DECISION 
@netflix #SaveWarriorNun #WarriorNun"
9021,warriornunalt,2023-01-31 21:43:52+00:00,0,Twitter for Android,"@WarriorNunBr_ Alphabet Challenge: WWWWW
#SaveWarriorNun 
NETFLIX REVERSE YOUR DECISION"
9022,YuJaeYong1,2023-01-31 21:43:51+00:00,3,Twitter for iPhone,"the daily 🦋 post

looking to recreate this photo since i have a good view of nyc

#SaveWarriorNun
#WarriorNun
NETFLIX REVERSE YOUR DECISION https://t.co/k3ax25AN9T"
9023,sidey1978,2023-01-31 21:43:51+00:00,1,Twitter Web App,"@andyconnelly316 I get terrible menu paralysis on Netflix, way worse than the others!"
9024,jessica_maco,2023-01-31 21:43:51+00:00,0,Twitter for iPhone,@netflix why my tweets getting deleted
9025,pimarty86,2023-01-31 21:43:50+00:00,6,Twitter for Android,"Si vous aimez l'humour anglais (le meilleur soit dit en passant) je vous recommande ""Planète Cunk"" sur Netflix"
9026,juan272rh,2023-01-31 21:43:50+00:00,1,Twitter for iPhone,"@sexyblonde212 @DrwDisneyManiac @ShipStreaming @FortniteGame his life is probably better than yours, “love staying in and watching netflix”"
9027,Shannon75391730,2023-01-31 21:43:50+00:00,1,Twitter Web App,@JamesThompsonKS Yes we are 🫶 and were still fighting ⚔️💪 NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun
9028,rayzee12,2023-01-31 21:43:48+00:00,0,Twitter for iPhone,"@sarajoronne Dogs

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun https://t.co/S8QZ0Th7KP"
9029,DAlter007,2023-01-31 21:43:45+00:00,6,Twitter for iPhone,Waiting for some “Einstein” to say: but they said they could sell projects to Amazon and Netflix… https://t.co/92OTvoF3W0
9030,austinmartin691,2023-01-31 21:43:44+00:00,1,Twitter Web App,@Risksk3 @animetv_jp It's goin to be in Japanese Theaters but Netflix for the rest of the world
9031,avasbiceps,2023-01-31 21:43:43+00:00,1,Twitter Web App,"@avatrice_kty YES omg ahhhh

NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun"
9032,runmeoverKty,2023-01-31 21:43:42+00:00,0,Twitter for iPhone,"NETFLIX REVERSE YOUR DECISION 
@netflix #SaveWarriorNun #WarriorNun"
9033,unbcthered,2023-01-31 21:43:41+00:00,0,Twitter Web App,"😩😩 NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun"
9034,Halo2stars,2023-01-31 21:43:41+00:00,0,Twitter for Android,We need them black!!NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun https://t.co/fOwkx0ituZ
9035,eulukili,2023-01-31 21:43:41+00:00,1,Twitter for iPhone,"não existe dorama bom na Netflix “ 
Tudo bem não ser normal:"
9036,alexandra4_,2023-01-31 21:43:41+00:00,0,Twitter for iPhone,@netflix i demand for u to put the vampire diaries back on netflix now
9037,GetQewd,2023-01-31 21:43:40+00:00,0,Twitter for iPhone,@netflix Will you be watching this?
9038,nagyniki69,2023-01-31 21:43:39+00:00,0,Twitter for iPhone,"@losientocookie NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun https://t.co/UfmKqfJS9Z"
9039,sapphic_maelle,2023-01-31 21:43:36+00:00,1,Twitter for Android,"@soeuealua Tomato tomahto 😏😂
NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun"
9040,elainelancaster,2023-01-31 21:43:36+00:00,9,Twitter for iPhone,"#PamelaALoveStory documentary out today on @netflix is a unvarnished true and honest depiction of the subject through the eyes, the mouth and the memory of @pamelaanderson #PamelaAnderson it’s a #MustWatch https://t.co/xj9W8ATdVI"
9041,bcv_777,2023-01-31 21:43:35+00:00,0,Twitter for Android,@RicardoBSalinas @FundacionToby Habría manera que me regale unos 100 pesitos pa una recarga... Es que tenía Netflix abierto y el WiFi desactivado :'(
9042,maxiconequis,2023-01-31 21:43:34+00:00,28,Twitter for Android,"Recomiendo leer a una trabajadora sexual en primera persona. @GeorOrellano escribió este hermoso libro autobiográfico. Si salimos de Netflix y vamos al territorio, van a ver la realidad tal cual es. https://t.co/WEa1qQH07y"
9043,gas_lerner,2023-01-31 21:43:33+00:00,4,Twitter Web App,"@AldoButtazzoni @YouTube This is why I nuked all Youtube apps from all devices used by my kids, and routinely block dozens of globohomo content on Netflix accounts used by my family."
9044,Makgonza1,2023-01-31 21:43:33+00:00,0,Twitter for Android,"Of course, @netflix we just don't know how to tell you this anymore so... NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun"
9045,warriornunalt,2023-01-31 21:43:32+00:00,0,Twitter for Android,"@WarriorNunBr_ Alphabet Challenge: UuUuUuU
#SaveWarriorNun 
NETFLIX REVERSE YOUR DECISION"
9046,sandraoko,2023-01-31 21:43:29+00:00,0,Twitter for Android,"@jauregaysthetic @huntfeldpoppins Hi
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
9047,AvocadoIsPINKK,2023-01-31 21:43:29+00:00,0,Twitter for Android,"Nakakainisssss ang outdated kooooo
#SaveWarriorNun
NETFLIX REVERSE YOUR DECISION"
9048,JustynaWalter99,2023-01-31 21:43:29+00:00,0,Twitter for Android,"NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
9049,lorienmont,2023-01-31 21:43:28+00:00,2,Twitter for iPhone,@netflix just this. NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun
9050,warriornunalt,2023-01-31 21:43:26+00:00,0,Twitter for Android,"@WarriorNunBr_ Alphabet Challenge: U
#SaveWarriorNun 
NETFLIX REVERSE YOUR DECISION"
9051,mikipivot,2023-01-31 21:43:25+00:00,0,Twitter for iPhone,"NETFLIX REVERSE YOUR DECISION 

#SaveWarriorNun #WarriorNun"
9052,InThisLifeSWN,2023-01-31 21:43:25+00:00,0,Twitter Web App,"@eap13_ NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun"
9053,MrsSpock321,2023-01-31 21:43:24+00:00,0,Twitter for Android,"@sarajoronne Green plants

NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun"
9054,julianan1006,2023-01-31 21:43:22+00:00,1,Twitter Web App,"@QuinnNoelle94 eyebrow fs, idk what id do without my arm lolll
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
9055,Saphoo_,2023-01-31 21:43:22+00:00,1,Twitter Web App,"@sapphicwitch_ diga:
NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun"
9056,MariusWanders,2023-01-31 21:43:22+00:00,0,Twitter for iPhone,@KoenF67 Ik heb 10 minuten zitten wachten. Er kwam niemand. Toen ben ik maar een Netflix film gaan kijken. 😂
9057,bea_the_badass,2023-01-31 21:43:22+00:00,2,Twitter for iPhone,Look at all these articles - and they’re just a fraction! #SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION https://t.co/7yhO4F3RJK
9058,Wonder_Girl013,2023-01-31 21:43:22+00:00,0,Twitter for iPhone,"@WarriorGranny01 #SaveWarriorNun #WarriorNun 
NETFLIX REVERSE YOUR DECISION"
9059,ee_meek,2023-01-31 21:43:22+00:00,0,Twitter Web App,"As soon as this my Lord said unto me
Words, on account of which I thought within me
That people such as you are were approaching.

#WarriorNun #SaveWarriorNun
NETFLIX REVERSE YOUR DECISION"
9060,Matheussft,2023-01-31 21:43:21+00:00,0,Twitter for Android,Viciado em a batalha dos 100 absurdo netflix não liberar todos episódios agoraaa
9061,OmegaOmegaAlpha,2023-01-31 21:43:21+00:00,1,Twitter Web App,"@QuinnNoelle94 definitly moon ;)

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
9062,warriornunalt,2023-01-31 21:43:20+00:00,0,Twitter for Android,"@WarriorNunBr_ Alphabet Challenge: TtttTttTt
#SaveWarriorNun 
NETFLIX REVERSE YOUR DECISION"
9063,InThisLifeSWN,2023-01-31 21:43:18+00:00,0,Twitter Web App,"NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun"
9064,RelativeDogmas,2023-01-31 21:43:18+00:00,1,Twitter Web App,"@wiii355 JC (for fútbol and just for fútbol)

NETFLIX REVERSE YOUR MISTAKE
#SaveWarriorNun #WarriorNun"
9065,Jane_Rod96,2023-01-31 21:43:15+00:00,1,Twitter for Android,"Quando chego atrasada pra ajudar na tag

NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun https://t.co/XF43bvBHDn"
9066,nagyniki69,2023-01-31 21:43:15+00:00,0,Twitter for iPhone,"@Pinkpenguin350 NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun https://t.co/An3Elk5gwm"
9067,NaturalGenX,2023-01-31 21:43:15+00:00,37,Twitter for iPhone,"@ValuesCommon @VABVOX It’s been highly publicised that they’ve earned $100m from Netflix. It makes them multimillionaires, why would you think they need to steal from their own charity then publicly release those accounts 😂 

Some of these responses are completely moronic 🤦‍♀️"
9068,runmeoverKty,2023-01-31 21:43:13+00:00,0,Twitter for iPhone,"Worst 2 hours of my life

NETFLIX REVERSE YOUR DECISION
@netflix #warriornun #savewarriornun"
9069,tzotzolaki,2023-01-31 21:43:11+00:00,1,Twitter for Android,"@villaneengy We are impossible 😂😂

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
9070,tonteri_youngs,2023-01-31 21:43:11+00:00,1,Twitter for Android,"@Melisa61169556 Probably 3 days ago.
#WarriorNun #SaveWarriorNun
NETFLIX REVERSE YOUR DECISION"
9071,ee_meek,2023-01-31 21:43:11+00:00,0,Twitter Web App,"Then I began:""Sorrow and not disdain
Did your condition fix within me so,
That tardily it wholly is stripped off,

#WarriorNun #SaveWarriorNun
NETFLIX REVERSE YOUR DECISION"
9072,warriornunalt,2023-01-31 21:43:10+00:00,0,Twitter for Android,"@WarriorNunBr_ Alphabet Challenge: S
#SaveWarriorNun 
NETFLIX REVERSE YOUR DECISION"
9073,meveehronicasrs,2023-01-31 21:43:09+00:00,0,Twitter for Android,"O @itau não aumenta meu limite e minha Netflix não renovou 🤡 vou voltar para o Santander, pelo menos lá meu limite é de 6k. Ajuda aí né Itau. Não adianta falar para usar o open financeiro, eu já uso. Eu tenho 2 cartões com vcs e nenhum deles tá com limite https://t.co/6owXO69q8D"
9074,Maj_Schaefer,2023-01-31 21:43:08+00:00,2,Twitter Web App,"WB can do whatever the hell they want with the DCU as long as they lease the rights to the DCEU to Netflix. 

I don’t mind someone eating a shit sandwich as long as they’re at their own table and it doesn’t spill over onto my meal. 

#SellZJLToNetflix https://t.co/R18REqPjxJ"
9075,SolidSnake445,2023-01-31 21:43:08+00:00,2,Twitter for iPhone,"@TheNuGeekz @netflix @SkiiwalkerTweet @SnyderQueen_ @ZSJLtoNetflix Please sell it to them, I’m gonna watch all Zack Snyder films #SellSnyderVerseToNetflix"
9076,OmegaEvan11,2023-01-31 21:43:08+00:00,14,Twitter for Android,I'm ngl I'm addicted to this show on Netflix called F is for Family. I'm on season 5 rn
9077,mikaelsonbea,2023-01-31 21:43:07+00:00,0,Twitter for Android,"@avanunice NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun https://t.co/SMgoJjQX5h"
9078,riccha1214,2023-01-31 21:43:07+00:00,0,Twitter for iPad,"Netflixで「遊☆戯☆王デュエルモンスターズ」を観よう

やっときたー https://t.co/r8R0jm1eY7"
9079,camipelaez96,2023-01-31 21:43:06+00:00,0,Twitter for Android,"@ConsueloDuval Uy una película no, Pero hay una serie en Netflix que se llama DESDE CERO. 🍫😍"
9080,VandalOnline,2023-01-31 21:43:04+00:00,7,dlvr.it,#5 #LoMásVistoDeRandom 'The Witcher' tendrá una quinta temporada en Netflix y se niega a perder a Geralt de Rivia https://t.co/RwadB18Jk1
9081,beccasdemi,2023-01-31 21:43:02+00:00,0,Twitter for iPhone,i wnat to watch megan but how like what’s it on netflix ?
9082,erre_senpai,2023-01-31 21:43:01+00:00,0,Twitter for Android,"@Cyber_Demon100 @Ryzencomintel @Luke39083124 @16616161jwjwj Pues no te desanimes. En streaming le fue bien, con las licencias que pagan Netflix, Disney, etc para emitir los capítulos. Le sacan más dinero que cualquier venta de Bluray.

Aunque para Chainsaw Man esas ventas también hubieran caído muy bien a MAPPA, pero cosa que pasan. XD"
9083,user1313qn,2023-01-31 21:43:00+00:00,0,SocialChamp IO ,"Just ICYMI Reposting Articles:
https://t.co/PTnvoculTX

 #SaveWarriorNun #WarriorNun 
NETFLIX REVERSE YOUR DECISION"
9084,idkwph234,2023-01-31 21:42:57+00:00,0,Twitter for Android,"@user1313qn Study
NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun"
9085,tzotzolaki,2023-01-31 21:42:56+00:00,1,Twitter for Android,"@Joanne_MRose Hahahaha😂😂 enjoy it 👌🏻

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
9086,thepar0,2023-01-31 21:42:56+00:00,0,Twitter for iPhone,@CWills_10 @ArrowheadLive @NevermindGeez Take your consirpacy theories to Netflix man. Maybe they’ll take you seriously and make a documentary. Lmao..
9087,AVATRICC,2023-01-31 21:42:56+00:00,0,Twitter for Android,"@JustJared Perfeito 

NETFLIX REVERSE YOUR DECISION
#WarriorNun #SaveWarriorNun"
9088,Zablockyy6,2023-01-31 21:42:56+00:00,7,Twitter for Android,"@ev1lboygenius @musicnewsfactpl Ponoc Netflix konczy prace nad 2 sezonem poniewaz uzytkownikowi ""ev1lboygenius"" (aka ""itai"") sie on nie podoba"
9089,discalibrado,2023-01-31 21:42:56+00:00,1,Twitter for Android,"@vulgosd9 Mano, se tu quer ver um anime com violência estilo o Hellsing, assiste o Cyberpunk: Mercenários que tem na Netflix, se for ruim pode vir aqui me escrachar. Tem uma história até melhor desenvolvida."
9090,gfv5h,2023-01-31 21:42:55+00:00,2,Twitter Web App,"Caro amigo que está usando minha conta da Netflix, favor parar de colocar a configuração da minha conta como dublada
Obrigada"
9091,mmavecc,2023-01-31 21:42:53+00:00,0,Twitter for iPhone,"Honestly ugh just ahdjwj ugh

NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun 
#WarriorNun"
9092,javi_san_cooper,2023-01-31 21:42:53+00:00,2,Twitter for iPhone,"🍿”El nuevo empleado” (The Recruit . #Netflix. Miniserie de 8 episodios. 6,5/10

No te cambiará la vida pero es entretenida y se ve fácil. https://t.co/C0kyGHsMOk"
9093,ElioMachadoPT,2023-01-31 21:42:53+00:00,1,Twitter for Android,"@WriterGuyKai1 Amazing article, thank you.

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
9094,warriornunalt,2023-01-31 21:42:51+00:00,0,Twitter for Android,"@WarriorNunBr_ Alphabet Challenge: UUU
#SaveWarriorNun 
NETFLIX REVERSE YOUR DECISION"
9095,lorienmont,2023-01-31 21:42:51+00:00,0,Twitter for iPhone,Canon NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun
9096,MrsSpock321,2023-01-31 21:42:51+00:00,0,Twitter for Android,"@sarajoronne Cats for sure.

NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun"
9097,daTornadoTongue,2023-01-31 21:42:50+00:00,0,Twitter for Android,"Doggy, missionary, and a little 69. 10 minutes of Netflix, then repeat till someone taps out. 🤤"
9098,runmeoverKty,2023-01-31 21:42:50+00:00,0,Twitter for iPhone,"Finally out of twitter jail

NETFLIX REVERSE YOUR DECISION
@netflix #warriornun #savewarriornun https://t.co/UOXbK7dlYX"
9099,ClanTelugu,2023-01-31 21:42:49+00:00,0,Twitter for iPhone,"LE GRAND PARTAGE 
Literally “The Big sharing”. So, a frosty winter like never before kills homeless people. Govt orders all the property owners to accommodate homeless people. 
Funny, witty and abstract. A beautiful movie overall. Available on Netflix.
⭐️⭐️⭐️⭐️ https://t.co/LeauFUVOoD"
9100,savewxrriornun,2023-01-31 21:42:49+00:00,1,Twitter for iPhone,@WillWeSucced NETFLIX REVERSE YOUR DECISION  #SaveWarriorNun #WarriorNun
9101,sherrylake,2023-01-31 21:42:49+00:00,0,Twitter for iPhone,@OfficialJLD @netflix Hysterical
9102,__starwoman__,2023-01-31 21:42:48+00:00,0,Twitter for iPhone,The 3rd season of Inuyasha was finally added to Netflix on January 28th and I binged all three seasons (for the third time) and it only took me 3 days to finish
9103,Saphoo_,2023-01-31 21:42:47+00:00,0,Twitter Web App,"@JustJared Justo!
NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun"
9104,Jelaimeee,2023-01-31 21:42:46+00:00,0,Twitter for iPhone,If you like horror Cabinet of Curiosities on Netflix is really good!
9105,tenderwlw,2023-01-31 21:42:46+00:00,2,Twitter for iPhone,"@JamesThompsonKS @netflix it really do be like that 😭 the unjust is infuriating so i’m hoping we win this so they can finally be held accountable 

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
9106,lollipopvoid,2023-01-31 21:42:44+00:00,0,Twitter for iPhone,i knew i could always count on buffy 🤧 she’s always got me even just on accident NETFLIX REVERSE YOUR DECISION #SaveWarriorNun
9107,JThomasOfficial,2023-01-31 21:42:43+00:00,1,Twitter for iPhone,I don’t give a shit Netflix is dumb somebody by Inheritance!!!
9108,iamjoshlfc,2023-01-31 21:42:42+00:00,0,Twitter for iPhone,Netflix and Chills Na una know Weytin una dey monitor for Deadline day
